Data type,Graph ID,Triple ID,Prompt text,Triple text,Target,Location in text,Decision,Comment on decision,Extra hallucinations
prompts_real,45,statement6,"Roy Budd, a jazz musician born on March 14th, 1947 in Mitcham, and known for his piano playing, passed away in London on August 7th, 1993.",Roy Budd / Instrument / piano,piano,82,p,,
prompts_real,45,statement5,"Roy Budd, a jazz musician born on March 14th, 1947 in Mitcham, and known for his piano playing, passed away in London on August 7th, 1993.",Roy Budd / Place of death / London,London,112,p,,
prompts_real,45,statement3,"Roy Budd, a jazz musician born on March 14th, 1947 in Mitcham, and known for his piano playing, passed away in London on August 7th, 1993.","Roy Budd / Date of death / August 7th, 1993","August 7th, 1993",122,p,,
prompts_real,46,statement5,"Emperor Chong of Han, born in 143, held the position of crown prince before becoming the monarch and was the sibling of Liu Sheng from the House of Liu; his predecessor, Emperor Shun of Han, had a child named Liu Sheng, and Emperor Chong of Han's spouse was Empress Liang Na.",Emperor Chong of Han / Date of birth / 143,143,31,p,,
prompts_real,46,statement0,"Emperor Chong of Han, born in 143, held the position of crown prince before becoming the monarch and was the sibling of Liu Sheng from the House of Liu; his predecessor, Emperor Shun of Han, had a child named Liu Sheng, and Emperor Chong of Han's spouse was Empress Liang Na.",Emperor Chong of Han / Position held / crown prince,crown prince,57,p,,
prompts_real,46,statement3,"Emperor Chong of Han, born in 143, held the position of crown prince before becoming the monarch and was the sibling of Liu Sheng from the House of Liu; his predecessor, Emperor Shun of Han, had a child named Liu Sheng, and Emperor Chong of Han's spouse was Empress Liang Na.",Emperor Chong of Han / Occupation / monarch,monarch,90,p,,
prompts_real,46,statement1,"Emperor Chong of Han, born in 143, held the position of crown prince before becoming the monarch and was the sibling of Liu Sheng from the House of Liu; his predecessor, Emperor Shun of Han, had a child named Liu Sheng, and Emperor Chong of Han's spouse was Empress Liang Na.",Emperor Chong of Han / Sibling / Liu Sheng,Liu Sheng,121,p,,
prompts_real,46,statement4,"Emperor Chong of Han, born in 143, held the position of crown prince before becoming the monarch and was the sibling of Liu Sheng from the House of Liu; his predecessor, Emperor Shun of Han, had a child named Liu Sheng, and Emperor Chong of Han's spouse was Empress Liang Na.",Emperor Shun of Han / Has child / Liu Sheng,Liu Sheng,121,p,,
prompts_real,46,statement2,"Emperor Chong of Han, born in 143, held the position of crown prince before becoming the monarch and was the sibling of Liu Sheng from the House of Liu; his predecessor, Emperor Shun of Han, had a child named Liu Sheng, and Emperor Chong of Han's spouse was Empress Liang Na.",Liu Sheng / Family / House of Liu,House of Liu,140,p,,
prompts_real,46,statement6,"Emperor Chong of Han, born in 143, held the position of crown prince before becoming the monarch and was the sibling of Liu Sheng from the House of Liu; his predecessor, Emperor Shun of Han, had a child named Liu Sheng, and Emperor Chong of Han's spouse was Empress Liang Na.",Emperor Shun of Han / Spouse / Empress Liang Na,Empress Liang Na,259,p,,Triples don't state Emperor Shun was his predecessor.
prompts_real,47,statement4,"Ferry Carondelet, born in Mechelen in 1473 to Jan I Carondelet from the Carondelet family, was a diplomat who passed away on June 27th, 1528 and was buried in Besançon Cathedral.",Ferry Carondelet / Place of birth / Mechelen,Mechelen,27,p,,
prompts_real,47,statement5,"Ferry Carondelet, born in Mechelen in 1473 to Jan I Carondelet from the Carondelet family, was a diplomat who passed away on June 27th, 1528 and was buried in Besançon Cathedral.",Ferry Carondelet / Date of birth / 1473,1473,39,p,,
prompts_real,47,statement2,"Ferry Carondelet, born in Mechelen in 1473 to Jan I Carondelet from the Carondelet family, was a diplomat who passed away on June 27th, 1528 and was buried in Besançon Cathedral.",Ferry Carondelet / Has father / Jan I Carondelet,Jan I Carondelet,47,p,,
prompts_real,47,statement3,"Ferry Carondelet, born in Mechelen in 1473 to Jan I Carondelet from the Carondelet family, was a diplomat who passed away on June 27th, 1528 and was buried in Besançon Cathedral.",Ferry Carondelet / Family / Carondelet family,Carondelet family,73,p,,
prompts_real,47,statement0,"Ferry Carondelet, born in Mechelen in 1473 to Jan I Carondelet from the Carondelet family, was a diplomat who passed away on June 27th, 1528 and was buried in Besançon Cathedral.",Ferry Carondelet / Occupation / diplomat,diplomat,98,p,,
prompts_real,47,statement1,"Ferry Carondelet, born in Mechelen in 1473 to Jan I Carondelet from the Carondelet family, was a diplomat who passed away on June 27th, 1528 and was buried in Besançon Cathedral.","Ferry Carondelet / Date of death / June 27th, 1528","June 27th, 1528",126,p,,
prompts_real,47,statement6,"Ferry Carondelet, born in Mechelen in 1473 to Jan I Carondelet from the Carondelet family, was a diplomat who passed away on June 27th, 1528 and was buried in Besançon Cathedral.",Ferry Carondelet / Place of burial / Besançon Cathedral,Besançon Cathedral,160,p,,
prompts_real,48,statement0,"Kofi Annan, the diplomat and former United Nations Secretary-General, who wrote in English, had a child named Nina Cronstedt, participated in the World Economic Forum Annual Meeting 2015, was married to Nane Annan, and died in Bern.",Kofi Annan / Occupation / diplomat,diplomat,17,p,,
prompts_real,48,statement3,"Kofi Annan, the diplomat and former United Nations Secretary-General, who wrote in English, had a child named Nina Cronstedt, participated in the World Economic Forum Annual Meeting 2015, was married to Nane Annan, and died in Bern.",Kofi Annan / Position held / United Nations Secretary-General,United Nations Secretary-General,37,p,,
prompts_real,48,statement6,"Kofi Annan, the diplomat and former United Nations Secretary-General, who wrote in English, had a child named Nina Cronstedt, participated in the World Economic Forum Annual Meeting 2015, was married to Nane Annan, and died in Bern.",Kofi Annan / Writing language / English,English,84,p,,
prompts_real,48,statement1,"Kofi Annan, the diplomat and former United Nations Secretary-General, who wrote in English, had a child named Nina Cronstedt, participated in the World Economic Forum Annual Meeting 2015, was married to Nane Annan, and died in Bern.",Kofi Annan / Has child / Nina Cronstedt,Nina Cronstedt,111,p,,
prompts_real,48,statement2,"Kofi Annan, the diplomat and former United Nations Secretary-General, who wrote in English, had a child named Nina Cronstedt, participated in the World Economic Forum Annual Meeting 2015, was married to Nane Annan, and died in Bern.",Kofi Annan / Participant in / World Economic Forum Annual Meeting 2015,World Economic Forum Annual Meeting 2015,147,p,,
prompts_real,48,statement5,"Kofi Annan, the diplomat and former United Nations Secretary-General, who wrote in English, had a child named Nina Cronstedt, participated in the World Economic Forum Annual Meeting 2015, was married to Nane Annan, and died in Bern.",Kofi Annan / Spouse / Nane Annan,Nane Annan,204,p,,
prompts_real,48,statement4,"Kofi Annan, the diplomat and former United Nations Secretary-General, who wrote in English, had a child named Nina Cronstedt, participated in the World Economic Forum Annual Meeting 2015, was married to Nane Annan, and died in Bern.",Kofi Annan / Place of death / Bern,Bern,228,p,,
prompts_real,49,statement0,"Quentin Tarantino, whose occupation is actor, has Tony Tarantino as his father and Mira Sorvino as his unmarried partner, and is known for his independent films influenced by Howard Hawks, has been nominated for the Academy Award for Best Writing, Original Screenplay, and is also the owner of the New Beverly Cinema.",Quentin Tarantino / Occupation / actor,actor,40,p,,
prompts_real,49,statement1,"Quentin Tarantino, whose occupation is actor, has Tony Tarantino as his father and Mira Sorvino as his unmarried partner, and is known for his independent films influenced by Howard Hawks, has been nominated for the Academy Award for Best Writing, Original Screenplay, and is also the owner of the New Beverly Cinema.",Quentin Tarantino / Has father / Tony Tarantino,Tony Tarantino,51,p,,
prompts_real,49,statement2,"Quentin Tarantino, whose occupation is actor, has Tony Tarantino as his father and Mira Sorvino as his unmarried partner, and is known for his independent films influenced by Howard Hawks, has been nominated for the Academy Award for Best Writing, Original Screenplay, and is also the owner of the New Beverly Cinema.",Quentin Tarantino / Unmarried partner / Mira Sorvino,Mira Sorvino,84,p,,
prompts_real,49,statement3,"Quentin Tarantino, whose occupation is actor, has Tony Tarantino as his father and Mira Sorvino as his unmarried partner, and is known for his independent films influenced by Howard Hawks, has been nominated for the Academy Award for Best Writing, Original Screenplay, and is also the owner of the New Beverly Cinema.",Quentin Tarantino / Genre / independent film,independent film,144,p,,
prompts_real,49,statement4,"Quentin Tarantino, whose occupation is actor, has Tony Tarantino as his father and Mira Sorvino as his unmarried partner, and is known for his independent films influenced by Howard Hawks, has been nominated for the Academy Award for Best Writing, Original Screenplay, and is also the owner of the New Beverly Cinema.",Quentin Tarantino / Influenced by / Howard Hawks,Howard Hawks,176,p,,
prompts_real,49,statement5,"Quentin Tarantino, whose occupation is actor, has Tony Tarantino as his father and Mira Sorvino as his unmarried partner, and is known for his independent films influenced by Howard Hawks, has been nominated for the Academy Award for Best Writing, Original Screenplay, and is also the owner of the New Beverly Cinema.","Quentin Tarantino / Nominated for / Academy Award for Best Writing, Original Screenplay","Academy Award for Best Writing, Original Screenplay",217,p,,
prompts_real,49,statement6,"Quentin Tarantino, whose occupation is actor, has Tony Tarantino as his father and Mira Sorvino as his unmarried partner, and is known for his independent films influenced by Howard Hawks, has been nominated for the Academy Award for Best Writing, Original Screenplay, and is also the owner of the New Beverly Cinema.",Quentin Tarantino / Owner of / New Beverly Cinema,New Beverly Cinema,299,p,,
prompts_real,50,statement2,"Matthew Kneale, a London-born writer and sibling to Tacy Kneale, was nominated for a Booker Prize, while Judith Kerr, who worked in book illustration, died in London and had a child named Tacy Kneale.",Matthew Kneale / Place of birth / London,London,19,p,,
prompts_real,50,statement3,"Matthew Kneale, a London-born writer and sibling to Tacy Kneale, was nominated for a Booker Prize, while Judith Kerr, who worked in book illustration, died in London and had a child named Tacy Kneale.",Judith Kerr / Place of death / London,London,19,p,,
prompts_real,50,statement0,"Matthew Kneale, a London-born writer and sibling to Tacy Kneale, was nominated for a Booker Prize, while Judith Kerr, who worked in book illustration, died in London and had a child named Tacy Kneale.",Matthew Kneale / Occupation / writer,writer,31,p,,
prompts_real,50,statement4,"Matthew Kneale, a London-born writer and sibling to Tacy Kneale, was nominated for a Booker Prize, while Judith Kerr, who worked in book illustration, died in London and had a child named Tacy Kneale.",Judith Kerr / Has child / Tacy Kneale,Tacy Kneale,53,p,,
prompts_real,50,statement6,"Matthew Kneale, a London-born writer and sibling to Tacy Kneale, was nominated for a Booker Prize, while Judith Kerr, who worked in book illustration, died in London and had a child named Tacy Kneale.",Matthew Kneale / Sibling / Tacy Kneale,Tacy Kneale,53,p,,
prompts_real,50,statement1,"Matthew Kneale, a London-born writer and sibling to Tacy Kneale, was nominated for a Booker Prize, while Judith Kerr, who worked in book illustration, died in London and had a child named Tacy Kneale.",Matthew Kneale / Nominated for / Booker Prize,Booker Prize,86,p,,
prompts_real,50,statement5,"Matthew Kneale, a London-born writer and sibling to Tacy Kneale, was nominated for a Booker Prize, while Judith Kerr, who worked in book illustration, died in London and had a child named Tacy Kneale.",Judith Kerr / Field of work / book illustration,book illustration,133,p,,
prompts_real,51,statement5,"Francesco Filelfo, a humanist and translator who was born in Tolentino, was a student of John Chrysoloras and later worked at the University of Siena while residing in Bologna; his son was Gianmario Filelfo.",Francesco Filelfo / Occupation / translator,translator,35,p,,
prompts_real,51,statement4,"Francesco Filelfo, a humanist and translator who was born in Tolentino, was a student of John Chrysoloras and later worked at the University of Siena while residing in Bologna; his son was Gianmario Filelfo.",Francesco Filelfo / Place of birth / Tolentino,Tolentino,62,p,,
prompts_real,51,statement0,"Francesco Filelfo, a humanist and translator who was born in Tolentino, was a student of John Chrysoloras and later worked at the University of Siena while residing in Bologna; his son was Gianmario Filelfo.",Francesco Filelfo / Student of / John Chrysoloras,John Chrysoloras,90,p,,
